Longitude,Latitude,Pixel,Scan
23.4569376,1.02754635,8200,3500
23.4579444,1.02765391,8300,3500
23.4589514,1.02776148,8400,3500
23.4599585,1.02786909,8500,3500
23.4609658,1.02797672,8600,3500
23.4619732,1.02808437,8700,3500
23.4629808,1.02819204,8800,3500
23.4639885,1.02829974,8900,3500
23.4649964,1.02840746,9000,3500
23.4660044,1.02851521,9100,3500
23.4670126,1.02862298,9200,3500
23.4680209,1.02873077,9300,3500
23.4690294,1.02883859,9400,3500
23.4700381,1.02894644,9500,3500
23.4710469,1.0290543,9600,3500
23.4720559,1.02916219,9700,3500
23.473065,1.02927011,9800,3500
23.4740742,1.02937804,9900,3500
23.4750836,1.029486,10000,3500
23.4760932,1.02959399,10100,3500
23.4771029,1.029702,10200,3500
23.4781128,1.02981003,10300,3500
23.4791229,1.02991809,10400,3500
23.480133,1.03002617,10500,3500
23.4811434,1.03013428,10600,3500
23.4821539,1.03024241,10700,3500
23.4831645,1.03035056,10800,3500
23.4841753,1.03045874,10900,3500
23.4851863,1.03056694,11000,3500
23.4861974,1.03067517,11100,3500
23.4872087,1.03078342,11200,3500
23.4882201,1.03089169,11300,3500
23.4892317,1.03099999,11400,3500
23.4902434,1.03110831,11500,3500
23.4912553,1.03121666,11600,3500
23.4922674,1.03132503,11700,3500
23.4932796,1.03143342,11800,3500
23.4942919,1.03154184,11900,3500
23.4952943,1.0316492,11999,3500
23.3748916,1.01774255,0,3600
23.375886,1.01784819,100,3600
23.3768806,1.01795385,200,3600
23.3778753,1.01805953,300,3600
23.3788702,1.01816523,400,3600
23.3798652,1.01827095,500,3600
23.3808604,1.0183767,600,3600
23.3818557,1.01848248,700,3600
23.3828512,1.01858827,800,3600
23.3838468,1.01869409,900,3600
23.3848426,1.01879993,1000,3600
23.3858385,1.0189058,1100,3600
23.3868346,1.01901169,1200,3600
23.3878308,1.0191176,1300,3600
23.3888272,1.01922353,1400,3600
23.3898237,1.01932949,1500,3600
23.3908204,1.01943547,1600,3600
23.3918172,1.01954148,1700,3600
23.3928142,1.01964751,1800,3600
23.3938113,1.01975356,1900,3600
23.3948085,1.01985963,2000,3600
23.395806,1.01996573,2100,3600
23.3968035,1.02007185,2200,3600
23.3978012,1.02017799,2300,3600
23.3987991,1.02028416,2400,3600
23.3997971,1.02039035,2500,3600
23.4007953,1.02049656,2600,3600
23.4017936,1.0206028,2700,3600
23.4027921,1.02070906,2800,3600
23.4037907,1.02081534,2900,3600
23.4047895,1.02092165,3000,3600
23.4057884,1.02102798,3100,3600
23.4067875,1.02113434,3200,3600
23.4077867,1.02124071,3300,3600
23.4087861,1.02134711,3400,3600
23.4097856,1.02145354,3500,3600
23.4107853,1.02155998,3600,3600
23.4117851,1.02166646,3700,3600
23.4127851,1.02177295,3800,3600
23.4137852,1.02187947,3900,3600
23.4147855,1.02198601,4000,3600
23.4157859,1.02209257,4100,3600
23.4167865,1.02219916,4200,3600
23.4177872,1.02230577,4300,3600
23.4187881,1.02241241,4400,3600
23.4197891,1.02251906,4500,3600
23.4207903,1.02262575,4600,3600
23.4217916,1.02273245,4700,3600
23.4227931,1.02283918,4800,3600
23.4237947,1.02294593,4900,3600
23.4247965,1.02305271,5000,3600
23.4257985,1.02315951,5100,3600
23.4268005,1.02326633,5200,3600
23.4278028,1.02337317,5300,3600
23.4288052,1.02348004,5400,3600
23.4298077,1.02358694,5500,3600
23.4308104,1.02369385,5600,3600
23.4318133,1.02380079,5700,3600
23.4328163,1.02390776,5800,3600
23.4338194,1.02401475,5900,3600
23.4348227,1.02412176,6000,3600
23.4358262,1.02422879,6100,3600
23.4368298,1.02433585,6200,3600
23.4378335,1.02444293,6300,3600
23.4388374,1.02455004,6400,3600
23.4398415,1.02465717,6500,3600
23.4408457,1.02476432,6600,3600
23.4418501,1.0248715,6700,3600
23.4428546,1.0249787,6800,3600
23.4438593,1.02508592,6900,3600
23.4448641,1.02519317,7000,3600
23.4458691,1.02530044,7100,3600
23.4468742,1.02540773,7200,3600
23.4478795,1.02551505,7300,3600
23.4488849,1.02562239,7400,3600
23.4498905,1.02572976,7500,3600
23.4508963,1.02583715,7600,3600
23.4519021,1.02594456,7700,3600
23.4529082,1.026052,7800,3600
23.4539144,1.02615946,7900,3600
23.4549207,1.02626695,8000,3600
23.4559272,1.02637446,8100,3600
23.4569339,1.02648199,8200,3600
23.4579407,1.02658954,8300,3600
23.4589477,1.02669712,8400,3600
23.4599548,1.02680473,8500,3600
23.4609621,1.02691236,8600,3600
23.4619695,1.02702001,8700,3600
23.4629771,1.02712768,8800,3600
23.4639848,1.02723538,8900,3600
23.4649927,1.0273431,9000,3600
23.4660007,1.02745085,9100,3600
23.4670089,1.02755862,9200,3600
23.4680172,1.02766642,9300,3600
23.4690257,1.02777423,9400,3600
23.4700344,1.02788208,9500,3600
23.4710432,1.02798994,9600,3600
23.4720521,1.02809783,9700,3600
23.4730612,1.02820575,9800,3600
23.4740705,1.02831369,9900,3600
23.4750799,1.02842165,10000,3600
23.4760895,1.02852963,10100,3600
23.4770992,1.02863764,10200,3600
23.4781091,1.02874568,10300,3600
23.4791191,1.02885374,10400,3600
23.4801293,1.02896182,10500,3600
23.4811397,1.02906992,10600,3600
23.4821502,1.02917805,10700,3600
23.4831608,1.02928621,10800,3600
23.4841716,1.02939439,10900,3600
23.4851826,1.02950259,11000,3600
23.4861937,1.02961081,11100,3600
23.487205,1.02971906,11200,3600
23.4882164,1.02982734,11300,3600
23.489228,1.02993564,11400,3600
23.4902397,1.03004396,11500,3600
23.4912516,1.0301523,11600,3600
23.4922636,1.03026068,11700,3600
23.4932758,1.03036907,11800,3600
23.4942882,1.03047749,11900,3600
23.4952906,1.03058485,11999,3600
23.3748877,1.01667948,0,3700
23.3758822,1.01678511,100,3700
23.3768767,1.01689077,200,3700
23.3778715,1.01699645,300,3700
23.3788663,1.01710215,400,3700
23.3798614,1.01720787,500,3700
23.3808565,1.01731362,600,3700
23.3818519,1.0174194,700,3700
23.3828473,1.01752519,800,3700
23.383843,1.01763101,900,3700
23.3848387,1.01773685,1000,3700
23.3858347,1.01784272,1100,3700
23.3868307,1.01794861,1200,3700
23.387827,1.01805452,1300,3700
23.3888233,1.01816045,1400,3700
23.3898198,1.01826641,1500,3700
23.3908165,1.01837239,1600,3700
23.3918133,1.01847839,1700,3700
23.3928103,1.01858442,1800,3700
23.3938074,1.01869047,1900,3700
23.3948047,1.01879655,2000,3700
23.3958021,1.01890264,2100,3700
23.3967997,1.01900876,2200,3700
23.3977974,1.01911491,2300,3700
23.3987953,1.01922107,2400,3700
23.3997933,1.01932726,2500,3700
23.4007915,1.01943348,2600,3700
23.4017898,1.01953971,2700,3700
23.4027882,1.01964597,2800,3700
23.4037869,1.01975226,2900,3700
23.4047856,1.01985857,3000,3700
23.4057845,1.0199649,3100,3700
23.4067836,1.02007125,3200,3700
23.4077828,1.02017763,3300,3700
23.4087822,1.02028403,3400,3700
23.4097817,1.02039045,3500,3700
23.4107814,1.0204969,3600,3700
23.4117812,1.02060337,3700,3700
23.4127812,1.02070986,3800,3700
23.4137813,1.02081638,3900,3700
23.4147816,1.02092292,4000,3700
23.415782,1.02102948,4100,3700
23.4167826,1.02113607,4200,3700
23.4177833,1.02124268,4300,3700
23.4187842,1.02134932,4400,3700
23.4197852,1.02145597,4500,3700
23.4207864,1.02156266,4600,3700
23.4217878,1.02166936,4700,3700
23.4227892,1.02177609,4800,3700
23.4237909,1.02188284,4900,3700
23.4247927,1.02198962,5000,3700
23.4257946,1.02209641,5100,3700
23.4267967,1.02220324,5200,3700
23.4277989,1.02231008,5300,3700
23.4288013,1.02241695,5400,3700
23.4298039,1.02252384,5500,3700
23.4308066,1.02263076,5600,3700
23.4318094,1.0227377,5700,3700
23.4328124,1.02284467,5800,3700
23.4338156,1.02295165,5900,3700
23.4348189,1.02305866,6000,3700
23.4358223,1.0231657,6100,3700
23.4368259,1.02327276,6200,3700
23.4378297,1.02337984,6300,3700
23.4388336,1.02348694,6400,3700
23.4398377,1.02359407,6500,3700
23.4408419,1.02370122,6600,3700
23.4418462,1.0238084,6700,3700
23.4428508,1.0239156,6800,3700
23.4438554,1.02402282,6900,3700
23.4448603,1.02413007,7000,3700
23.4458652,1.02423734,7100,3700
23.4468704,1.02434464,7200,3700
23.4478756,1.02445196,7300,3700
23.4488811,1.0245593,7400,3700
23.4498867,1.02466666,7500,3700
23.4508924,1.02477405,7600,3700
23.4518983,1.02488147,7700,3700
23.4529043,1.0249889,7800,3700
23.4539105,1.02509636,7900,3700
23.4549169,1.02520385,8000,3700
23.4559234,1.02531136,8100,3700
23.45693,1.02541889,8200,3700
23.4579369,1.02552645,8300,3700
23.4589438,1.02563402,8400,3700
23.4599509,1.02574163,8500,3700
23.4609582,1.02584926,8600,3700
23.4619656,1.02595691,8700,3700
23.4629732,1.02606458,8800,3700
23.4639809,1.02617228,8900,3700
23.4649888,1.02628,9000,3700
23.4659968,1.02638775,9100,3700
23.467005,1.02649552,9200,3700
23.4680134,1.02660332,9300,3700
23.4690219,1.02671113,9400,3700
23.4700305,1.02681898,9500,3700
23.4710393,1.02692684,9600,3700
23.4720483,1.02703473,9700,3700
23.4730574,1.02714265,9800,3700
23.4740667,1.02725058,9900,3700
23.4750761,1.02735855,10000,3700
23.4760856,1.02746653,10100,3700
23.4770954,1.02757454,10200,3700
23.4781053,1.02768257,10300,3700
23.4791153,1.02779063,10400,3700
23.4801255,1.02789871,10500,3700
23.4811358,1.02800682,10600,3700
23.4821463,1.02811495,10700,3700
23.483157,1.0282231,10800,3700
23.4841678,1.02833128,10900,3700
23.4851787,1.02843948,11000,3700
23.4861898,1.02854771,11100,3700
23.4872011,1.02865596,11200,3700
23.4882125,1.02876423,11300,3700
23.4892241,1.02887253,11400,3700
23.4902359,1.02898085,11500,3700
23.4912477,1.0290892,11600,3700
23.4922598,1.02919757,11700,3700
23.493272,1.02930596,11800,3700
23.4942843,1.02941438,11900,3700
23.4952867,1.02952174,11999,3700
23.3748838,1.01561687,0,3800
23.3758783,1.0157225,100,3800
23.3768728,1.01582816,200,3800
23.3778676,1.01593384,300,3800
23.3788624,1.01603954,400,3800
23.3798575,1.01614526,500,3800
23.3808526,1.01625101,600,3800
23.381848,1.01635678,700,3800
23.3828434,1.01646258,800,3800
23.3838391,1.0165684,900,3800
23.3848348,1.01667424,1000,3800
23.3858308,1.0167801,1100,3800
23.3868268,1.01688599,1200,3800
23.3878231,1.0169919,1300,3800
23.3888194,1.01709784,1400,3800
23.3898159,1.01720379,1500,3800
23.3908126,1.01730977,1600,3800
23.3918094,1.01741578,1700,3800
23.3928064,1.01752181,1800,3800
23.3938035,1.01762786,1900,3800
23.3948008,1.01773393,2000,3800
23.3957982,1.01784003,2100,3800
23.3967958,1.01794615,2200,3800
23.3977935,1.01805229,2300,3800
23.3987914,1.01815846,2400,3800
23.3997894,1.01826465,2500,3800
23.4007876,1.01837086,2600,3800
23.4017859,1.01847709,2700,3800
23.4027843,1.01858335,2800,3800
23.403783,1.01868964,2900,3800
23.4047817,1.01879594,3000,3800
23.4057807,1.01890227,3100,3800
23.4067797,1.01900863,3200,3800
23.4077789,1.019115,3300,3800
23.4087783,1.0192214,3400,3800
23.4097778,1.01932783,3500,3800
23.4107775,1.01943427,3600,3800
23.4117773,1.01954074,3700,3800
23.4127773,1.01964724,3800,3800
23.4137774,1.01975375,3900,3800
23.4147777,1.01986029,4000,3800
23.4157781,1.01996686,4100,3800
23.4167787,1.02007344,4200,3800
23.4177794,1.02018006,4300,3800
23.4187803,1.02028669,4400,3800
23.4197814,1.02039335,4500,3800
23.4207825,1.02050003,4600,3800
23.4217839,1.02060673,4700,3800
23.4227853,1.02071346,4800,3800
23.423787,1.02082021,4900,3800
23.4247888,1.02092699,5000,3800
23.4257907,1.02103378,5100,3800
23.4267928,1.02114061,5200,3800
23.427795,1.02124745,5300,3800
23.4287974,1.02135432,5400,3800
23.4298,1.02146121,5500,3800
23.4308027,1.02156813,5600,3800
23.4318055,1.02167507,5700,3800
23.4328085,1.02178203,5800,3800
23.4338117,1.02188902,5900,3800
23.434815,1.02199603,6000,3800
23.4358184,1.02210306,6100,3800
23.436822,1.02221012,6200,3800
23.4378258,1.0223172,6300,3800
23.4388297,1.02242431,6400,3800
23.4398338,1.02253144,6500,3800
23.440838,1.02263859,6600,3800
23.4418423,1.02274576,6700,3800
23.4428469,1.02285296,6800,3800
23.4438515,1.02296019,6900,3800
23.4448564,1.02306743,7000,3800
23.4458613,1.02317471,7100,3800
23.4468665,1.023282,7200,3800
23.4478718,1.02338932,7300,3800
23.4488772,1.02349666,7400,3800
23.4498828,1.02360402,7500,3800
23.4508885,1.02371141,7600,3800
23.4518944,1.02381883,7700,3800
23.4529004,1.02392626,7800,3800
23.4539066,1.02403372,7900,3800
23.454913,1.02414121,8000,3800
23.4559195,1.02424872,8100,3800
23.4569262,1.02435625,8200,3800
23.457933,1.0244638,8300,3800
23.4589399,1.02457138,8400,3800
23.459947,1.02467899,8500,3800
23.4609543,1.02478661,8600,3800
23.4619617,1.02489426,8700,3800
23.4629693,1.02500194,8800,3800
23.463977,1.02510964,8900,3800
23.4649849,1.02521736,9000,3800
23.465993,1.02532511,9100,3800
23.4670011,1.02543288,9200,3800
23.4680095,1.02554067,9300,3800
23.469018,1.02564849,9400,3800
23.4700266,1.02575633,9500,3800
23.4710354,1.02586419,9600,3800
23.4720444,1.02597208,9700,3800
23.4730535,1.02608,9800,3800
23.4740628,1.02618794,9900,3800
23.4750722,1.0262959,10000,3800
23.4760818,1.02640388,10100,3800
23.4770915,1.02651189,10200,3800
23.4781014,1.02661992,10300,3800
23.4791114,1.02672798,10400,3800
23.4801216,1.02683606,10500,3800
23.4811319,1.02694417,10600,3800
23.4821424,1.0270523,10700,3800
23.4831531,1.02716045,10800,3800
23.4841639,1.02726863,10900,3800
23.4851748,1.02737683,11000,3800
23.486186,1.02748506,11100,3800
23.4871972,1.02759331,11200,3800
23.4882086,1.02770158,11300,3800
23.4892202,1.02780988,11400,3800
23.490232,1.0279182,11500,3800
23.4912438,1.02802654,11600,3800
23.4922559,1.02813491,11700,3800
23.4932681,1.02824331,11800,3800
23.4942804,1.02835173,11900,3800
23.4952828,1.02845908,11999,3800
23.3748795,1.01455447,0,3900
23.375874,1.0146601,100,3900
23.3768686,1.01476576,200,3900
23.3778633,1.01487143,300,3900
23.3788582,1.01497714,400,3900
23.3798532,1.01508286,500,3900
23.3808484,1.01518861,600,3900
23.3818437,1.01529438,700,3900
23.3828392,1.01540018,800,3900
23.3838348,1.015506,900,3900
23.3848306,1.01561184,1000,3900
23.3858265,1.0157177,1100,3900
23.3868225,1.01582359,1200,3900
23.3878188,1.0159295,1300,3900
23.3888151,1.01603543,1400,3900
23.3898117,1.01614139,1500,3900
23.3908083,1.01624737,1600,3900
23.3918051,1.01635338,1700,3900
23.3928021,1.0164594,1800,3900
23.3937992,1.01656545,1900,3900
23.3947965,1.01667153,2000,3900
23.3957939,1.01677762,2100,3900
23.3967915,1.01688374,2200,3900
23.3977892,1.01698989,2300,3900
23.3987871,1.01709605,2400,3900
23.3997851,1.01720224,2500,3900
23.4007833,1.01730845,2600,3900
23.4017816,1.01741469,2700,3900
23.4027801,1.01752095,2800,3900
23.4037787,1.01762723,2900,3900
23.4047774,1.01773354,3000,3900
23.4057764,1.01783987,3100,3900
23.4067754,1.01794622,3200,3900
23.4077747,1.0180526,3300,3900
23.408774,1.018159,3400,3900
23.4097735,1.01826542,3500,3900
23.4107732,1.01837187,3600,3900
23.411773,1.01847834,3700,3900
23.412773,1.01858483,3800,3900
23.4137731,1.01869135,3900,3900
23.4147734,1.01879789,4000,3900
23.4157738,1.01890445,4100,3900
23.4167744,1.01901104,4200,3900
23.4177752,1.01911765,4300,3900
23.418776,1.01922428,4400,3900
23.4197771,1.01933094,4500,3900
23.4207782,1.01943762,4600,3900
23.4217796,1.01954433,4700,3900
23.4227811,1.01965105,4800,3900
23.4237827,1.0197578,4900,3900
23.4247845,1.01986458,5000,3900
23.4257864,1.01997138,5100,3900
23.4267885,1.0200782,5200,3900
23.4277908,1.02018504,5300,3900
23.4287931,1.02029191,5400,3900
23.4297957,1.02039881,5500,3900
23.4307984,1.02050572,5600,3900
23.4318012,1.02061266,5700,3900
23.4328042,1.02071962,5800,3900
23.4338074,1.02082661,5900,3900
23.4348107,1.02093362,6000,3900
23.4358141,1.02104066,6100,3900
23.4368177,1.02114771,6200,3900
23.4378215,1.02125479,6300,3900
23.4388254,1.0213619,6400,3900
23.4398295,1.02146903,6500,3900
23.4408337,1.02157618,6600,3900
23.4418381,1.02168336,6700,3900
23.4428426,1.02179055,6800,3900
23.4438473,1.02189778,6900,3900
23.4448521,1.02200502,7000,3900
23.4458571,1.0221123,7100,3900
23.4468622,1.02221959,7200,3900
23.4478675,1.02232691,7300,3900
23.4488729,1.02243425,7400,3900
23.4498785,1.02254161,7500,3900
23.4508842,1.022649,7600,3900
23.4518901,1.02275642,7700,3900
23.4528962,1.02286385,7800,3900
23.4539024,1.02297131,7900,3900
23.4549087,1.0230788,8000,3900
23.4559152,1.0231863,8100,3900
23.4569219,1.02329384,8200,3900
23.4579287,1.02340139,8300,3900
23.4589356,1.02350897,8400,3900
23.4599428,1.02361657,8500,3900
23.46095,1.0237242,8600,3900
23.4619574,1.02383185,8700,3900
23.462965,1.02393953,8800,3900
23.4639727,1.02404722,8900,3900
23.4649806,1.02415495,9000,3900
23.4659887,1.02426269,9100,3900
23.4669969,1.02437046,9200,3900
23.4680052,1.02447826,9300,3900
23.4690137,1.02458607,9400,3900
23.4700223,1.02469392,9500,3900
23.4710311,1.02480178,9600,3900
23.4720401,1.02490967,9700,3900
23.4730492,1.02501758,9800,3900
23.4740585,1.02512552,9900,3900
23.4750679,1.02523348,10000,3900
23.4760775,1.02534147,10100,3900
23.4770872,1.02544948,10200,3900
23.4780971,1.02555751,10300,3900
23.4791071,1.02566557,10400,3900
23.4801173,1.02577365,10500,3900
23.4811276,1.02588175,10600,3900
23.4821381,1.02598988,10700,3900
23.4831488,1.02609804,10800,3900
23.4841596,1.02620621,10900,3900
23.4851705,1.02631442,11000,3900
23.4861817,1.02642264,11100,3900
23.4871929,1.02653089,11200,3900
23.4882044,1.02663916,11300,3900
23.4892159,1.02674746,11400,3900
23.4902277,1.02685578,11500,3900
23.4912396,1.02696413,11600,3900
23.4922516,1.0270725,11700,3900
23.4932638,1.02718089,11800,3900
23.4942761,1.02728931,11900,3900
23.4952785,1.02739667,11999,3900
23.3748752,1.01349212,0,4000
23.3758696,1.01359775,100,4000
23.3768642,1.0137034,200,4000
23.3778589,1.01380908,300,4000
23.3788538,1.01391479,400,4000
23.3798488,1.01402051,500,4000
23.380844,1.01412626,600,4000
23.3818393,1.01423203,700,4000
23.3828348,1.01433783,800,4000
23.3838304,1.01444365,900,4000
23.3848262,1.01454949,1000,4000
23.3858221,1.01465535,1100,4000
23.3868182,1.01476124,1200,4000
23.3878144,1.01486715,1300,4000
23.3888108,1.01497308,1400,4000
23.3898073,1.01507904,1500,4000
23.390804,1.01518502,1600,4000
23.3918008,1.01529102,1700,4000
23.3927977,1.01539705,1800,4000
23.3937949,1.0155031,1900,4000
23.3947921,1.01560917,2000,4000
23.3957896,1.01571527,2100,4000
23.3967871,1.01582139,2200,4000
23.3977848,1.01592753,2300,4000
23.3987827,1.0160337,2400,4000
23.3997807,1.01613989,2500,4000
23.4007789,1.0162461,2600,4000
23.4017772,1.01635234,2700,4000
23.4027757,1.0164586,2800,4000
23.4037743,1.01656488,2900,4000
23.4047731,1.01667119,3000,4000
23.405772,1.01677752,3100,4000
23.4067711,1.01688387,3200,4000
23.4077703,1.01699025,3300,4000
23.4087697,1.01709665,3400,4000
23.4097692,1.01720307,3500,4000
23.4107689,1.01730952,3600,4000
23.4117687,1.01741598,3700,4000
23.4127687,1.01752248,3800,4000
23.4137688,1.01762899,3900,4000
23.4147691,1.01773553,4000,4000
23.4157695,1.0178421,4100,4000
23.4167701,1.01794869,4200,4000
23.4177708,1.0180553,4300,4000
23.4187717,1.01816193,4400,4000
23.4197727,1.01826859,4500,4000
23.4207739,1.01837527,4600,4000
23.4217752,1.01848197,4700,4000
23.4227767,1.0185887,4800,4000
23.4237783,1.01869545,4900,4000
23.4247801,1.01880223,5000,4000
23.4257821,1.01890902,5100,4000
23.4267841,1.01901585,5200,4000
23.4277864,1.01912269,5300,4000
23.4287888,1.01922956,5400,4000
23.4297913,1.01933645,5500,4000
23.430794,1.01944337,5600,4000
23.4317969,1.01955031,5700,4000
23.4327999,1.01965727,5800,4000
23.433803,1.01976426,5900,4000
23.4348063,1.01987127,6000,4000
23.4358098,1.0199783,6100,4000
23.4368134,1.02008536,6200,4000
23.4378171,1.02019244,6300,4000
23.438821,1.02029954,6400,4000
23.4398251,1.02040667,6500,4000
23.4408293,1.02051382,6600,4000
23.4418337,1.020621,6700,4000
23.4428382,1.0207282,6800,4000
23.4438429,1.02083542,6900,4000
23.4448477,1.02094267,7000,4000
23.4458527,1.02104994,7100,4000
23.4468578,1.02115723,7200,4000
23.4478631,1.02126455,7300,4000
23.4488685,1.02137189,7400,4000
23.4498741,1.02147926,7500,4000
23.4508799,1.02158665,7600,4000
23.4518857,1.02169406,7700,4000
23.4528918,1.0218015,7800,4000
23.453898,1.02190896,7900,4000
23.4549043,1.02201644,8000,4000
23.4559108,1.02212395,8100,4000
23.4569175,1.02223148,8200,4000
23.4579243,1.02233904,8300,4000
23.4589313,1.02244661,8400,4000
23.4599384,1.02255422,8500,4000
23.4609457,1.02266184,8600,4000
23.4619531,1.0227695,8700,4000
23.4629606,1.02287717,8800,4000
23.4639684,1.02298487,8900,4000
23.4649763,1.02309259,9000,4000
23.4659843,1.02320034,9100,4000
23.4669925,1.02330811,9200,4000
23.4680008,1.0234159,9300,4000
23.4690093,1.02352372,9400,4000
23.470018,1.02363156,9500,4000
23.4710268,1.02373943,9600,4000
23.4720357,1.02384731,9700,4000
23.4730448,1.02395523,9800,4000
23.4740541,1.02406317,9900,4000
23.4750635,1.02417113,10000,4000
23.4760731,1.02427911,10100,4000
23.4770828,1.02438712,10200,4000
23.4780927,1.02449515,10300,4000
23.4791027,1.02460321,10400,4000
23.4801129,1.02471129,10500,4000
23.4811233,1.0248194,10600,4000
23.4821338,1.02492753,10700,4000
23.4831444,1.02503568,10800,4000
23.4841552,1.02514386,10900,4000
23.4851662,1.02525206,11000,4000
23.4861773,1.02536028,11100,4000
23.4871886,1.02546853,11200,4000
23.4882,1.02557681,11300,4000
23.4892116,1.0256851,11400,4000
23.4902233,1.02579343,11500,4000
23.4912352,1.02590177,11600,4000
23.4922472,1.02601014,11700,4000
23.4932594,1.02611853,11800,4000
23.4942718,1.02622695,11900,4000
23.4952742,1.02633431,11999,4000
23.3748711,1.01242932,0,4100
23.3758656,1.01253495,100,4100
23.3768602,1.0126406,200,4100
23.3778549,1.01274628,300,4100
23.3788498,1.01285199,400,4100
23.3798448,1.01295771,500,4100
23.38084,1.01306346,600,4100
23.3818353,1.01316923,700,4100
23.3828308,1.01327503,800,4100
23.3838264,1.01338084,900,4100
23.3848222,1.01348668,1000,4100
23.3858181,1.01359255,1100,4100
23.3868142,1.01369844,1200,4100
23.3878104,1.01380435,1300,4100
23.3888067,1.01391028,1400,4100
23.3898033,1.01401624,1500,4100
23.3907999,1.01412222,1600,4100
23.3917968,1.01422822,1700,4100
23.3927937,1.01433425,1800,4100
23.3937908,1.0144403,1900,4100
23.3947881,1.01454637,2000,4100
23.3957855,1.01465247,2100,4100
23.3967831,1.01475859,2200,4100
23.3977808,1.01486473,2300,4100
23.3987787,1.01497089,2400,4100
23.3997767,1.01507708,2500,4100
23.4007749,1.0151833,2600,4100
23.4017732,1.01528953,2700,4100
23.4027717,1.01539579,2800,4100
23.4037703,1.01550208,2900,4100
23.404769,1.01560838,3000,4100
23.405768,1.01571471,3100,4100
23.406767,1.01582106,3200,4100
23.4077663,1.01592744,3300,4100
23.4087656,1.01603384,3400,4100
23.4097652,1.01614026,3500,4100
23.4107648,1.01624671,3600,4100
23.4117646,1.01635318,3700,4100
23.4127646,1.01645967,3800,4100
23.4137647,1.01656619,3900,4100
23.414765,1.01667273,4000,4100
23.4157655,1.01677929,4100,4100
23.416766,1.01688588,4200,4100
23.4177668,1.01699249,4300,4100
23.4187676,1.01709912,4400,4100
23.4197687,1.01720578,4500,4100
23.4207698,1.01731246,4600,4100
23.4217712,1.01741916,4700,4100
23.4227727,1.01752589,4800,4100
23.4237743,1.01763264,4900,4100
23.4247761,1.01773942,5000,4100
23.425778,1.01784621,5100,4100
23.4267801,1.01795304,5200,4100
23.4277824,1.01805988,5300,4100
23.4287847,1.01816675,5400,4100
23.4297873,1.01827364,5500,4100
23.43079,1.01838056,5600,4100
23.4317928,1.0184875,5700,4100
23.4327958,1.01859446,5800,4100
23.433799,1.01870145,5900,4100
23.4348023,1.01880846,6000,4100
23.4358057,1.01891549,6100,4100
23.4368094,1.01902255,6200,4100
23.4378131,1.01912963,6300,4100
23.438817,1.01923673,6400,4100
23.4398211,1.01934386,6500,4100
23.4408253,1.01945101,6600,4100
23.4418297,1.01955819,6700,4100
23.4428342,1.01966539,6800,4100
23.4438389,1.01977261,6900,4100
23.4448437,1.01987986,7000,4100
23.4458487,1.01998713,7100,4100
23.4468538,1.02009442,7200,4100
23.4478591,1.02020174,7300,4100
23.4488645,1.02030908,7400,4100
23.4498701,1.02041645,7500,4100
23.4508758,1.02052383,7600,4100
23.4518817,1.02063125,7700,4100
23.4528878,1.02073868,7800,4100
23.453894,1.02084614,7900,4100
23.4549003,1.02095363,8000,4100
23.4559068,1.02106113,8100,4100
23.4569135,1.02116867,8200,4100
23.4579203,1.02127622,8300,4100
23.4589272,1.0213838,8400,4100
23.4599344,1.0214914,8500,4100
23.4609416,1.02159903,8600,4100
23.461949,1.02170668,8700,4100
23.4629566,1.02181435,8800,4100
23.4639644,1.02192205,8900,4100
23.4649722,1.02202977,9000,4100
23.4659803,1.02213752,9100,4100
23.4669885,1.02224529,9200,4100
23.4679968,1.02235308,9300,4100
23.4690053,1.0224609,9400,4100
23.4700139,1.02256874,9500,4100
23.4710227,1.02267661,9600,4100
23.4720317,1.0227845,9700,4100
23.4730408,1.02289241,9800,4100
23.4740501,1.02300035,9900,4100
23.4750595,1.02310831,10000,4100
23.4760691,1.02321629,10100,4100
23.4770788,1.0233243,10200,4100
23.4780887,1.02343234,10300,4100
23.4790987,1.02354039,10400,4100
23.4801089,1.02364847,10500,4100
23.4811192,1.02375658,10600,4100
23.4821297,1.02386471,10700,4100
23.4831404,1.02397286,10800,4100
23.4841512,1.02408104,10900,4100
23.4851622,1.02418924,11000,4100
23.4861733,1.02429746,11100,4100
23.4871845,1.02440571,11200,4100
23.488196,1.02451399,11300,4100
23.4892075,1.02462228,11400,4100
23.4902193,1.02473061,11500,4100
23.4912312,1.02483895,11600,4100
23.4922432,1.02494732,11700,4100
23.4932554,1.02505571,11800,4100
23.4942678,1.02516413,11900,4100
23.4952701,1.02527149,11999,4100
23.3748671,1.01136648,0,4200
23.3758616,1.01147211,100,4200
23.3768562,1.01157777,200,4200
23.3778509,1.01168344,300,4200
23.3788458,1.01178915,400,4200
23.3798408,1.01189487,500,4200
23.380836,1.01200062,600,4200
23.3818313,1.01210639,700,4200
23.3828268,1.01221219,800,4200
23.3838224,1.012318,900,4200
23.3848182,1.01242384,1000,4200
23.3858141,1.01252971,1100,4200
23.3868102,1.0126356,1200,4200
23.3878064,1.01274151,1300,4200
23.3888027,1.01284744,1400,4200
23.3897993,1.0129534,1500,4200
23.3907959,1.01305938,1600,4200
23.3917928,1.01316538,1700,4200
23.3927897,1.01327141,1800,4200
